id,split,company,method,human_label,prediction,status,candidate_sha256
financebench_id_01902,new_response_validation,Best Buy,operational_v3,incorrect,incorrect,ok,7549197af5a99560169731cfd02eabef8d7530a649b5725310e20762b8da35c1
financebench_id_01912,development,MGM Resorts,holistic_v2,correct,correct,ok,14cf2c8dfbf831438b7833c2f4ded9f461668593a47c0a837d7f3a624478953a
financebench_id_01911,development,MGM Resorts,operational_v3,refusal,refusal,ok,40c711f344ddb6805be16a290ba46bd38dfdafe9649fff60960492254e5b117e
financebench_id_01911,new_response_validation,MGM Resorts,holistic_v2,incorrect,incorrect,ok,d5843fe7e2775b67c5df9240a8b3444c186b1a0a6dd6d78982c07abf30fe0ac3
financebench_id_01911,new_response_validation,MGM Resorts,operational_v3,incorrect,incorrect,ok,d5843fe7e2775b67c5df9240a8b3444c186b1a0a6dd6d78982c07abf30fe0ac3
financebench_id_01928,development,Amcor,holistic_v2,correct,correct,ok,0390b60d7d071c1962d7a6dd946a1fc7fb0154f8d242154b78c9e725e2f63503
financebench_id_01912,development,MGM Resorts,operational_v3,correct,correct,ok,14cf2c8dfbf831438b7833c2f4ded9f461668593a47c0a837d7f3a624478953a
financebench_id_01912,new_response_validation,MGM Resorts,holistic_v2,refusal,refusal,ok,0297fc011030fd1cb54048fef55f34b92f88c1b5c343e19d37e87446c5e6a260
financebench_id_01912,new_response_validation,MGM Resorts,operational_v3,refusal,refusal,ok,0297fc011030fd1cb54048fef55f34b92f88c1b5c343e19d37e87446c5e6a260
financebench_id_01930,development,Amcor,holistic_v2,correct,correct,ok,58bb93f401d6cee3b9a4ff3f0b1b002701fa01b421ca1a929e772b0bbdff6fc9
financebench_id_01928,development,Amcor,operational_v3,correct,correct,ok,0390b60d7d071c1962d7a6dd946a1fc7fb0154f8d242154b78c9e725e2f63503
financebench_id_01928,new_response_validation,Amcor,holistic_v2,refusal,refusal,ok,3b7055be82b76ee13acda8b78b51935348d0c600b4434d21e73a0ba59fceeb7b
financebench_id_01928,new_response_validation,Amcor,operational_v3,refusal,refusal,ok,3b7055be82b76ee13acda8b78b51935348d0c600b4434d21e73a0ba59fceeb7b
financebench_id_01935,development,Amcor,holistic_v2,correct,correct,ok,1ae7fadbd422ef72b7953d7ee285c877700f0377e5591a6e774a79d1c28708f8
financebench_id_01930,development,Amcor,operational_v3,correct,correct,ok,58bb93f401d6cee3b9a4ff3f0b1b002701fa01b421ca1a929e772b0bbdff6fc9
financebench_id_01930,new_response_validation,Amcor,holistic_v2,correct,incorrect,ok,b7ec23af715482b9894e0ea311b22b167acd80d0f45067c7b1ade98150e53827
financebench_id_01930,new_response_validation,Amcor,operational_v3,correct,incorrect,ok,b7ec23af715482b9894e0ea311b22b167acd80d0f45067c7b1ade98150e53827
financebench_id_01936,development,Amcor,holistic_v2,correct,incorrect,ok,cfa4b9dfed26385d87209cd138f35b897c01617308e470de0f6ae1ae9f58f26c
financebench_id_01935,development,Amcor,operational_v3,correct,correct,ok,1ae7fadbd422ef72b7953d7ee285c877700f0377e5591a6e774a79d1c28708f8
financebench_id_01935,new_response_validation,Amcor,holistic_v2,refusal,refusal,ok,f5c1a20a6c4a9649f6d7e0bbe79d5d0803896063bbf47c3a58b820760373971b
financebench_id_01935,new_response_validation,Amcor,operational_v3,refusal,refusal,ok,f5c1a20a6c4a9649f6d7e0bbe79d5d0803896063bbf47c3a58b820760373971b
financebench_id_01964,development,American Express,holistic_v2,incorrect,incorrect,ok,c5d14620b70e71dda5f980a56ad86a33783bc38eaaace2d3559bb49aa0001853
financebench_id_01936,development,Amcor,operational_v3,correct,incorrect,ok,cfa4b9dfed26385d87209cd138f35b897c01617308e470de0f6ae1ae9f58f26c
financebench_id_01936,new_response_validation,Amcor,holistic_v2,correct,incorrect,ok,21b2f924e0ade3d9a26119687f8a9e245649c102d4af938c0c185e7dd61cfcaa
financebench_id_01936,new_response_validation,Amcor,operational_v3,correct,incorrect,ok,21b2f924e0ade3d9a26119687f8a9e245649c102d4af938c0c185e7dd61cfcaa
financebench_id_01981,development,American Express,holistic_v2,correct,correct,ok,dabb43d1ffcdb7f47fbc76751fe30dee5c514115853a08f197de9ea15808e543
financebench_id_01964,development,American Express,operational_v3,incorrect,incorrect,ok,c5d14620b70e71dda5f980a56ad86a33783bc38eaaace2d3559bb49aa0001853
financebench_id_01964,new_response_validation,American Express,holistic_v2,incorrect,refusal,ok,70cfb7a0712b14affd68d3443906334c1ca9eb28de40406bd99f18b0e5e1b34b
financebench_id_01964,new_response_validation,American Express,operational_v3,incorrect,incorrect,ok,70cfb7a0712b14affd68d3443906334c1ca9eb28de40406bd99f18b0e5e1b34b
financebench_id_02024,development,Verizon,holistic_v2,incorrect,incorrect,ok,9512586fdab4431500c28909c8953d4ae38a730ff15c6c98bf748415a8ea98e2
financebench_id_01981,development,American Express,operational_v3,correct,correct,ok,dabb43d1ffcdb7f47fbc76751fe30dee5c514115853a08f197de9ea15808e543
financebench_id_01981,new_response_validation,American Express,holistic_v2,correct,correct,ok,f1d375e2934330bd1418ab5f2695bd123afec2c19a3ae58fa9b3fc5829e1c909
financebench_id_01981,new_response_validation,American Express,operational_v3,correct,correct,ok,f1d375e2934330bd1418ab5f2695bd123afec2c19a3ae58fa9b3fc5829e1c909
financebench_id_02049,development,JPMorgan,holistic_v2,correct,correct,ok,d8c7f9a34e581031c60b1491f92cf15bb0eda2594ef046d965dbb0f48773a346
financebench_id_02024,development,Verizon,operational_v3,incorrect,incorrect,ok,9512586fdab4431500c28909c8953d4ae38a730ff15c6c98bf748415a8ea98e2
financebench_id_02024,new_response_validation,Verizon,holistic_v2,refusal,refusal,ok,8018efc445ab1b629a0189c9ba3ba08e6bb580846ac1e76967ed2c9b19ed6051
financebench_id_02024,new_response_validation,Verizon,operational_v3,refusal,refusal,ok,8018efc445ab1b629a0189c9ba3ba08e6bb580846ac1e76967ed2c9b19ed6051
financebench_id_02119,development,JPMorgan,holistic_v2,refusal,refusal,ok,4de7a7b0ec975c8b40cfdcc1d547c7c3d9d65ee25bb0e4c8ba72cc2daac84d96
financebench_id_02049,development,JPMorgan,operational_v3,correct,correct,ok,d8c7f9a34e581031c60b1491f92cf15bb0eda2594ef046d965dbb0f48773a346
financebench_id_02049,new_response_validation,JPMorgan,holistic_v2,incorrect,refusal,ok,794fd31ef81800fd2efd6a23a4acbd19c325a4ec753845a04ddda63a497c9394
financebench_id_02049,new_response_validation,JPMorgan,operational_v3,incorrect,incorrect,ok,794fd31ef81800fd2efd6a23a4acbd19c325a4ec753845a04ddda63a497c9394
financebench_id_02416,development,Pfizer,holistic_v2,correct,correct,ok,c6b73c6c7081d43f35e1435e67b16db2c88a2f6f8f779cc0bf9201e29f1f4b2e
financebench_id_02119,development,JPMorgan,operational_v3,refusal,refusal,ok,4de7a7b0ec975c8b40cfdcc1d547c7c3d9d65ee25bb0e4c8ba72cc2daac84d96
financebench_id_02119,new_response_validation,JPMorgan,holistic_v2,refusal,refusal,ok,9a6776616c21ccbd86cfc662c63140c5d83786a8b79896263fdd58ae06ff9cb3
financebench_id_02119,new_response_validation,JPMorgan,operational_v3,refusal,refusal,ok,9a6776616c21ccbd86cfc662c63140c5d83786a8b79896263fdd58ae06ff9cb3
financebench_id_02419,development,Pfizer,holistic_v2,correct,incorrect,ok,b1ee947dc5abd20aceb79f732b6ce08c7e9c6fc9c7a02601f9a5ca53f5b66f38
financebench_id_02416,development,Pfizer,operational_v3,correct,correct,ok,c6b73c6c7081d43f35e1435e67b16db2c88a2f6f8f779cc0bf9201e29f1f4b2e
financebench_id_02416,new_response_validation,Pfizer,holistic_v2,incorrect,refusal,ok,59f6565b053dc61ceb45434bfbbc4d4446f16a2e498d3dc4661471941539d670
financebench_id_02416,new_response_validation,Pfizer,operational_v3,incorrect,incorrect,ok,59f6565b053dc61ceb45434bfbbc4d4446f16a2e498d3dc4661471941539d670
financebench_id_02608,development,Best Buy,holistic_v2,incorrect,refusal,ok,13eecd8187aa00d7beabe0d3c9432400dd6376cd21e327f1f0119c3b9c821f06
financebench_id_02419,development,Pfizer,operational_v3,correct,incorrect,ok,b1ee947dc5abd20aceb79f732b6ce08c7e9c6fc9c7a02601f9a5ca53f5b66f38
financebench_id_02419,new_response_validation,Pfizer,holistic_v2,incorrect,refusal,ok,bcdec9b73a3d2a99a431881946f6e080f652ebc810f4e4786d51206dd7c8f2b1
financebench_id_02419,new_response_validation,Pfizer,operational_v3,incorrect,incorrect,ok,bcdec9b73a3d2a99a431881946f6e080f652ebc810f4e4786d51206dd7c8f2b1
financebench_id_02981,development,Corning,holistic_v2,incorrect,incorrect,ok,233b7fed3126bce1eb20a1a99db92926b912a8c07c392a8864853a6666ab554e
financebench_id_02608,development,Best Buy,operational_v3,incorrect,incorrect,ok,13eecd8187aa00d7beabe0d3c9432400dd6376cd21e327f1f0119c3b9c821f06
financebench_id_02608,new_response_validation,Best Buy,holistic_v2,refusal,refusal,ok,2b1054e940ff9de1dd04de57da0a997d409ac995878366f8cd25d0d6a62d025c
financebench_id_02608,new_response_validation,Best Buy,operational_v3,refusal,refusal,ok,2b1054e940ff9de1dd04de57da0a997d409ac995878366f8cd25d0d6a62d025c
financebench_id_02987,development,Activision Blizzard,holistic_v2,incorrect,refusal,ok,e41014be9d6f138e0282f21d87298588e3999903f3c7b4073c34cd95fc9df007
financebench_id_02981,development,Corning,operational_v3,incorrect,incorrect,ok,233b7fed3126bce1eb20a1a99db92926b912a8c07c392a8864853a6666ab554e
financebench_id_02981,new_response_validation,Corning,holistic_v2,incorrect,correct,ok,cff4cfa6b78fde71e00ffdac62601147c9bbc49b983f219eb3daa81a293b57bf
financebench_id_02981,new_response_validation,Corning,operational_v3,incorrect,correct,ok,cff4cfa6b78fde71e00ffdac62601147c9bbc49b983f219eb3daa81a293b57bf
financebench_id_03029,development,3M,holistic_v2,correct,correct,ok,e799f511f9175354f86d7ad557e40fde590ebb6df6d6446147ab33b2d7f4a0ac
financebench_id_02987,development,Activision Blizzard,operational_v3,incorrect,incorrect,ok,e41014be9d6f138e0282f21d87298588e3999903f3c7b4073c34cd95fc9df007
financebench_id_02987,new_response_validation,Activision Blizzard,holistic_v2,correct,incorrect,ok,b8e5d4e212a84a3d5917cc4373b6aec11ed0743737ca3254ddf880203973c45a
financebench_id_02987,new_response_validation,Activision Blizzard,operational_v3,correct,incorrect,ok,b8e5d4e212a84a3d5917cc4373b6aec11ed0743737ca3254ddf880203973c45a
financebench_id_03031,development,Lockheed Martin,holistic_v2,refusal,refusal,ok,e8c43bb44652858334e005d1f6e7ca31e85c7e252262bcea6563ce85c17c73cc
financebench_id_03029,development,3M,operational_v3,correct,correct,ok,e799f511f9175354f86d7ad557e40fde590ebb6df6d6446147ab33b2d7f4a0ac
financebench_id_03029,new_response_validation,3M,holistic_v2,refusal,refusal,ok,c50020ceeafbff4ac27917831eecc6be369f10a5704b8d48a0fbb2a664930bb4
financebench_id_03029,new_response_validation,3M,operational_v3,refusal,refusal,ok,c50020ceeafbff4ac27917831eecc6be369f10a5704b8d48a0fbb2a664930bb4
financebench_id_03069,development,AMD,holistic_v2,refusal,refusal,ok,7b2eae5d540d7cf2d447ad6fc97b77ac14d4dd285804eba026e831fbf9dbf943
financebench_id_03031,development,Lockheed Martin,operational_v3,refusal,refusal,ok,e8c43bb44652858334e005d1f6e7ca31e85c7e252262bcea6563ce85c17c73cc
financebench_id_03031,new_response_validation,Lockheed Martin,holistic_v2,correct,correct,ok,bab43055f1db5f9a2c3cda86dea291f924de41f7a1c9586c582cf46cb91cb14e
financebench_id_03031,new_response_validation,Lockheed Martin,operational_v3,correct,correct,ok,bab43055f1db5f9a2c3cda86dea291f924de41f7a1c9586c582cf46cb91cb14e
financebench_id_03282,development,Netflix,holistic_v2,correct,correct,ok,ebb50fa19a5811cfb7f221a96ea1f5e12cb4953fb50bc539bf1943cfac0bd78d
financebench_id_03069,development,AMD,operational_v3,refusal,refusal,ok,7b2eae5d540d7cf2d447ad6fc97b77ac14d4dd285804eba026e831fbf9dbf943
financebench_id_03069,new_response_validation,AMD,holistic_v2,correct,correct,ok,f539494f098ee4919a86bf9122d19e59d9485c8d09ceac89a43f484aa3ee3e50
financebench_id_03069,new_response_validation,AMD,operational_v3,correct,correct,ok,f539494f098ee4919a86bf9122d19e59d9485c8d09ceac89a43f484aa3ee3e50
financebench_id_03471,development,General Mills,holistic_v2,refusal,refusal,ok,16b05bbb0cd5fb57d12a639cb898b5a8ad314a776c4a9947d95d0f9944c7655f
financebench_id_03282,development,Netflix,operational_v3,correct,correct,ok,ebb50fa19a5811cfb7f221a96ea1f5e12cb4953fb50bc539bf1943cfac0bd78d
financebench_id_03282,new_response_validation,Netflix,holistic_v2,incorrect,refusal,ok,e9ded9326cc7249ddece26a3d73d9cf1fd923c53c501700035d7bd6f7f3c6bc3
financebench_id_03282,new_response_validation,Netflix,operational_v3,incorrect,incorrect,ok,e9ded9326cc7249ddece26a3d73d9cf1fd923c53c501700035d7bd6f7f3c6bc3
financebench_id_03473,development,Coca-Cola,holistic_v2,incorrect,incorrect,ok,6e986afce56e9bc760e76f3c2313d66dec260c1afdcad89805ca8a0445522ba0
financebench_id_03471,development,General Mills,operational_v3,refusal,refusal,ok,16b05bbb0cd5fb57d12a639cb898b5a8ad314a776c4a9947d95d0f9944c7655f
financebench_id_03471,new_response_validation,General Mills,holistic_v2,correct,correct,ok,2c61a67d440f3182bb42a3f1f4a80af423840763c6971ac479fe24f0ed12fc6e
financebench_id_03471,new_response_validation,General Mills,operational_v3,correct,correct,ok,2c61a67d440f3182bb42a3f1f4a80af423840763c6971ac479fe24f0ed12fc6e
financebench_id_03531,development,Nike,holistic_v2,refusal,refusal,ok,006ad51a64eaadbac1df160b0b87d6058009a729ef854bd855816c7b0c2f39b9
financebench_id_03473,development,Coca-Cola,operational_v3,incorrect,incorrect,ok,6e986afce56e9bc760e76f3c2313d66dec260c1afdcad89805ca8a0445522ba0
financebench_id_03473,new_response_validation,Coca-Cola,holistic_v2,correct,incorrect,ok,39b9e66e0b614ec9f0b9961f69bc9ebcb037c3945175f75c26bf20c3f6e35edb
financebench_id_03473,new_response_validation,Coca-Cola,operational_v3,correct,incorrect,ok,39b9e66e0b614ec9f0b9961f69bc9ebcb037c3945175f75c26bf20c3f6e35edb
financebench_id_03620,development,PepsiCo,holistic_v2,refusal,refusal,ok,4d7c3f2d30621d6c8785e37170e1ca07f4cc5928c862cf8c81eaa29e297f0b31
financebench_id_03531,development,Nike,operational_v3,refusal,refusal,ok,006ad51a64eaadbac1df160b0b87d6058009a729ef854bd855816c7b0c2f39b9
financebench_id_03531,new_response_validation,Nike,holistic_v2,correct,correct,ok,ac8083909771eb3630f45b913f02a201d42263c9a3f28b4add0e2f8603c89ff7
financebench_id_03531,new_response_validation,Nike,operational_v3,correct,correct,ok,ac8083909771eb3630f45b913f02a201d42263c9a3f28b4add0e2f8603c89ff7
financebench_id_03718,development,Lockheed Martin,holistic_v2,correct,incorrect,ok,f9d8ad68929f070c74d5abb881facdc9a072381da0debe6260edc7b13de30a78
financebench_id_03620,development,PepsiCo,operational_v3,refusal,refusal,ok,4d7c3f2d30621d6c8785e37170e1ca07f4cc5928c862cf8c81eaa29e297f0b31
financebench_id_03620,new_response_validation,PepsiCo,holistic_v2,refusal,refusal,ok,0d77dfd1bec2b3884cd0aca42bd9cab88f2074d1c1b1d0a08fb55398359efd0d
financebench_id_03620,new_response_validation,PepsiCo,operational_v3,refusal,refusal,ok,0d77dfd1bec2b3884cd0aca42bd9cab88f2074d1c1b1d0a08fb55398359efd0d
financebench_id_03838,development,Block,holistic_v2,correct,correct,ok,a14dabdedcc2e069706b730e8315b42dd8b83f34e9c18a12b89b2083edb40820
financebench_id_03718,development,Lockheed Martin,operational_v3,correct,incorrect,ok,f9d8ad68929f070c74d5abb881facdc9a072381da0debe6260edc7b13de30a78
financebench_id_03718,new_response_validation,Lockheed Martin,holistic_v2,correct,incorrect,ok,ea22871da8034956faa8036c67fdbc83d31403eed93c14454936c0492860be1d
financebench_id_03838,development,Block,operational_v3,correct,correct,ok,a14dabdedcc2e069706b730e8315b42dd8b83f34e9c18a12b89b2083edb40820
financebench_id_03849,development,MGM Resorts,holistic_v2,correct,correct,ok,fc21dfa8f0f804586c3f657b5133e4da85a9814c063c3938088957a82d4a3db0
financebench_id_03718,new_response_validation,Lockheed Martin,operational_v3,correct,incorrect,ok,ea22871da8034956faa8036c67fdbc83d31403eed93c14454936c0492860be1d
financebench_id_03838,new_response_validation,Block,holistic_v2,refusal,refusal,ok,f4b8c1d683c9b5ecbc51a22e6b47106f15954a4d6f9a28647601f98f75c8f1cb
financebench_id_03838,new_response_validation,Block,operational_v3,refusal,refusal,ok,f4b8c1d683c9b5ecbc51a22e6b47106f15954a4d6f9a28647601f98f75c8f1cb
financebench_id_03856,development,Adobe,holistic_v2,incorrect,refusal,ok,9b4d63d5f4df87ab5e07a6bd2b2de4d20f3a75550ecd335161c83604066afcda
financebench_id_03849,development,MGM Resorts,operational_v3,correct,correct,ok,fc21dfa8f0f804586c3f657b5133e4da85a9814c063c3938088957a82d4a3db0
financebench_id_03849,new_response_validation,MGM Resorts,holistic_v2,correct,correct,ok,0e8d418e585342c43dcba436d517b1970dfa43f2e175b2d8fd704a6fb72f9753
financebench_id_03849,new_response_validation,MGM Resorts,operational_v3,correct,correct,ok,0e8d418e585342c43dcba436d517b1970dfa43f2e175b2d8fd704a6fb72f9753
financebench_id_03882,development,Amcor,holistic_v2,refusal,refusal,ok,879cc6aa6fc003f36fab071183b1fd3fa7346b91cc6e16b760705f1e2b1ef8a7
financebench_id_03856,development,Adobe,operational_v3,incorrect,incorrect,ok,9b4d63d5f4df87ab5e07a6bd2b2de4d20f3a75550ecd335161c83604066afcda
financebench_id_03856,new_response_validation,Adobe,holistic_v2,correct,correct,ok,f35f7dae38f1bb6d0865ecd509b642b1375c1824fa6d45889433cf505385bfd7
financebench_id_03856,new_response_validation,Adobe,operational_v3,correct,correct,ok,f35f7dae38f1bb6d0865ecd509b642b1375c1824fa6d45889433cf505385bfd7
financebench_id_04080,development,Nike,holistic_v2,incorrect,refusal,ok,d97694222e4c1a4f390c74a34b2cd52543567dbc48694289b1b021704038180f
financebench_id_03882,development,Amcor,operational_v3,refusal,refusal,ok,879cc6aa6fc003f36fab071183b1fd3fa7346b91cc6e16b760705f1e2b1ef8a7
financebench_id_03882,new_response_validation,Amcor,holistic_v2,incorrect,refusal,ok,25156d87f70009b034248dd52c19d6143e7ca7be655254b9e3f331d3355ce7de
financebench_id_03882,new_response_validation,Amcor,operational_v3,incorrect,incorrect,ok,25156d87f70009b034248dd52c19d6143e7ca7be655254b9e3f331d3355ce7de
financebench_id_04103,development,General Mills,holistic_v2,incorrect,refusal,ok,e106ef835bc32f7b4a55483ac91c850bf1ac2037cb8d66c01d18b1d3831bbf31
financebench_id_04080,development,Nike,operational_v3,incorrect,incorrect,ok,d97694222e4c1a4f390c74a34b2cd52543567dbc48694289b1b021704038180f
financebench_id_04080,new_response_validation,Nike,holistic_v2,correct,correct,ok,b3f3b214bd8f35c16a17a7988d631fbdef654d84e1a4ef0ae15b9d473f68d0c4
financebench_id_04080,new_response_validation,Nike,operational_v3,correct,correct,ok,b3f3b214bd8f35c16a17a7988d631fbdef654d84e1a4ef0ae15b9d473f68d0c4
financebench_id_04171,development,MGM Resorts,holistic_v2,correct,correct,ok,3614d5cca06e7c9631495b0f7f6f51cba23c40a162a3bff3d6a66b00c13c7945
financebench_id_04103,development,General Mills,operational_v3,incorrect,incorrect,ok,e106ef835bc32f7b4a55483ac91c850bf1ac2037cb8d66c01d18b1d3831bbf31
financebench_id_04103,new_response_validation,General Mills,holistic_v2,incorrect,refusal,ok,3c9547c796ce706903635ec2d9ab3072a78d93ef980be756ccf4b4a16a888739
financebench_id_04103,new_response_validation,General Mills,operational_v3,incorrect,incorrect,ok,3c9547c796ce706903635ec2d9ab3072a78d93ef980be756ccf4b4a16a888739
financebench_id_04209,development,Costco,holistic_v2,refusal,refusal,ok,0c0682f8672fecff084aa9f6502637f3007ec93b5cf28885ba4b2fd76ce73753
financebench_id_04171,development,MGM Resorts,operational_v3,correct,correct,ok,3614d5cca06e7c9631495b0f7f6f51cba23c40a162a3bff3d6a66b00c13c7945
financebench_id_04171,new_response_validation,MGM Resorts,holistic_v2,incorrect,refusal,ok,9c4db8f1a44266afa5a236e8f98e0edabac8403b77f1b3370fcb5efdc2837152
financebench_id_04171,new_response_validation,MGM Resorts,operational_v3,incorrect,refusal,ok,9c4db8f1a44266afa5a236e8f98e0edabac8403b77f1b3370fcb5efdc2837152
financebench_id_04254,development,American Water Works,holistic_v2,refusal,refusal,ok,568a474defec66b2bcd6d3acad37277187278d01668228c5ead578af22e62b7d
financebench_id_04209,development,Costco,operational_v3,refusal,refusal,ok,0c0682f8672fecff084aa9f6502637f3007ec93b5cf28885ba4b2fd76ce73753
financebench_id_04209,new_response_validation,Costco,holistic_v2,correct,correct,ok,d5ff08f4c9fbcd0c5f00099b157547cef4e7e539565e4341234aa72a1a1c52ff
financebench_id_04209,new_response_validation,Costco,operational_v3,correct,correct,ok,d5ff08f4c9fbcd0c5f00099b157547cef4e7e539565e4341234aa72a1a1c52ff
financebench_id_04302,development,Nike,holistic_v2,refusal,refusal,ok,df33d6ba568a6a5cc56b4882b4d361d73ddfe5bbad712abc28083066818ff358
financebench_id_04254,development,American Water Works,operational_v3,refusal,refusal,ok,568a474defec66b2bcd6d3acad37277187278d01668228c5ead578af22e62b7d
financebench_id_04254,new_response_validation,American Water Works,holistic_v2,correct,correct,ok,c052881493cca6bc04a7ee32fffb171ce8a5d1f8141e2acec8890d8179d90357
financebench_id_04254,new_response_validation,American Water Works,operational_v3,correct,correct,ok,c052881493cca6bc04a7ee32fffb171ce8a5d1f8141e2acec8890d8179d90357
financebench_id_04412,development,Lockheed Martin,holistic_v2,incorrect,refusal,ok,88e8b90249365384ecb8a546f0f55a33925910c9079dcaba0dc21ee532c6b7a6
financebench_id_04302,development,Nike,operational_v3,refusal,refusal,ok,df33d6ba568a6a5cc56b4882b4d361d73ddfe5bbad712abc28083066818ff358
financebench_id_04302,new_response_validation,Nike,holistic_v2,incorrect,refusal,ok,37b678dabc39f7e108fa5c56b8b4065b1fa37f79386c4ffa0e7a1cd06c466c54
financebench_id_04302,new_response_validation,Nike,operational_v3,incorrect,incorrect,ok,37b678dabc39f7e108fa5c56b8b4065b1fa37f79386c4ffa0e7a1cd06c466c54
financebench_id_04417,development,Best Buy,holistic_v2,incorrect,incorrect,ok,f3927e78a16985f92db5f5281d63cb0252e4ee491a15e2c589c9d4f45a849fb9
financebench_id_04412,development,Lockheed Martin,operational_v3,incorrect,incorrect,ok,88e8b90249365384ecb8a546f0f55a33925910c9079dcaba0dc21ee532c6b7a6
financebench_id_04412,new_response_validation,Lockheed Martin,holistic_v2,refusal,refusal,ok,0a57b5d6f8e4e18d88d54aac9240dc58c24febe5a958365b6469e19bffedf8af
financebench_id_04412,new_response_validation,Lockheed Martin,operational_v3,refusal,refusal,ok,0a57b5d6f8e4e18d88d54aac9240dc58c24febe5a958365b6469e19bffedf8af
financebench_id_04458,development,Netflix,holistic_v2,refusal,refusal,ok,a278628b4561b1965fc4dfc649a6621c0ff1d40f5a48eb22e715542c356578cb
financebench_id_04417,development,Best Buy,operational_v3,incorrect,incorrect,ok,f3927e78a16985f92db5f5281d63cb0252e4ee491a15e2c589c9d4f45a849fb9
financebench_id_04417,new_response_validation,Best Buy,holistic_v2,correct,correct,ok,c771aa6da8eb6dff67aac2281e7b658fc3cfa7027aeb94e2c56d7b0b9f8f6088
financebench_id_04417,new_response_validation,Best Buy,operational_v3,correct,correct,ok,c771aa6da8eb6dff67aac2281e7b658fc3cfa7027aeb94e2c56d7b0b9f8f6088
financebench_id_04481,development,PepsiCo,holistic_v2,refusal,refusal,ok,0b13fd27ba6249ff2515f28513b9a22a25cb0754bb081bab57b2a94a369324e3
financebench_id_04458,development,Netflix,operational_v3,refusal,refusal,ok,a278628b4561b1965fc4dfc649a6621c0ff1d40f5a48eb22e715542c356578cb
financebench_id_04458,new_response_validation,Netflix,holistic_v2,refusal,refusal,ok,7d2e4d52c948978c2ef4bbb24b3dd4b2ea00c18a36dadaeb601f1db2ea9a4165
financebench_id_04458,new_response_validation,Netflix,operational_v3,refusal,refusal,ok,7d2e4d52c948978c2ef4bbb24b3dd4b2ea00c18a36dadaeb601f1db2ea9a4165
financebench_id_04660,development,Block,holistic_v2,refusal,refusal,ok,693d27e05ce5de300ff7697c0b64506b8c4957c53119403cafcae75352a9a07b
financebench_id_04481,development,PepsiCo,operational_v3,refusal,refusal,ok,0b13fd27ba6249ff2515f28513b9a22a25cb0754bb081bab57b2a94a369324e3
financebench_id_04481,new_response_validation,PepsiCo,holistic_v2,correct,correct,ok,25cf6d32470acb5e615c4213305a6b5533c0dbb76af23b53a17e9a03dcb240f1
financebench_id_04481,new_response_validation,PepsiCo,operational_v3,correct,incorrect,ok,25cf6d32470acb5e615c4213305a6b5533c0dbb76af23b53a17e9a03dcb240f1
financebench_id_04672,development,3M,holistic_v2,refusal,refusal,ok,f789b7d36e810563507556eb0abf9958e60da5d1ea77343414891acebf0ae2c0
financebench_id_04660,development,Block,operational_v3,refusal,refusal,ok,693d27e05ce5de300ff7697c0b64506b8c4957c53119403cafcae75352a9a07b
financebench_id_04660,new_response_validation,Block,holistic_v2,refusal,refusal,ok,a1a3a106569f10d521dde43b6c1f49183b144a64306d4bc5d32bb2de2e6f8fb5
financebench_id_04660,new_response_validation,Block,operational_v3,refusal,refusal,ok,a1a3a106569f10d521dde43b6c1f49183b144a64306d4bc5d32bb2de2e6f8fb5
financebench_id_04700,development,Microsoft,holistic_v2,correct,correct,ok,1fbcf7fb3db56932be579b804599046280ef1c0bc80cc0f910c30582da1fd7f8
financebench_id_04672,development,3M,operational_v3,refusal,refusal,ok,f789b7d36e810563507556eb0abf9958e60da5d1ea77343414891acebf0ae2c0
financebench_id_04672,new_response_validation,3M,holistic_v2,incorrect,refusal,ok,612c9e030839725680b2bb441d5d8e941e206d37e0b2f7de74a9712fad848716
financebench_id_04672,new_response_validation,3M,operational_v3,incorrect,incorrect,ok,612c9e030839725680b2bb441d5d8e941e206d37e0b2f7de74a9712fad848716
financebench_id_04735,development,Adobe,holistic_v2,incorrect,refusal,ok,d8ac00941788c3a11cf78ecfc6e234c20ef979bb1bdeab61b63d30e11812efbd
financebench_id_04700,development,Microsoft,operational_v3,correct,correct,ok,1fbcf7fb3db56932be579b804599046280ef1c0bc80cc0f910c30582da1fd7f8
financebench_id_04700,new_response_validation,Microsoft,holistic_v2,correct,correct,ok,e8eeb0f9f7fc597311655ab83467e80dcbcf9dcb822e4fcc0ccbaac3f9535dca
financebench_id_04700,new_response_validation,Microsoft,operational_v3,correct,correct,ok,e8eeb0f9f7fc597311655ab83467e80dcbcf9dcb822e4fcc0ccbaac3f9535dca
financebench_id_04784,development,Walmart,holistic_v2,correct,correct,ok,52660e29054d6d9badb63fd05a3aeeabe2499c29ffda30c54d5f1ffb1ef589ba
financebench_id_04735,development,Adobe,operational_v3,incorrect,incorrect,ok,d8ac00941788c3a11cf78ecfc6e234c20ef979bb1bdeab61b63d30e11812efbd
financebench_id_04735,new_response_validation,Adobe,holistic_v2,refusal,refusal,ok,96c0cf732f06dc4320a87d0d9da8d0fc39cdad32970c7addac29c62df7dbcdfc
financebench_id_04735,new_response_validation,Adobe,operational_v3,refusal,refusal,ok,96c0cf732f06dc4320a87d0d9da8d0fc39cdad32970c7addac29c62df7dbcdfc
financebench_id_04854,development,General Mills,holistic_v2,refusal,refusal,ok,972110aee862980b727953b3321e9f602c1e06738aafbfa1f969a02423df4dfe
